,C,epsilon,kernel,degree,coef,accuracy
1044,0.1,0.5,linear,1,0,0.7244897959183674
1045,0.1,0.5,linear,1,1,0.7244897959183674
1046,0.1,0.5,linear,1,2,0.7244897959183674
1047,0.1,0.5,linear,1,3,0.7244897959183674
1048,0.1,0.5,linear,2,0,0.7244897959183674
1049,0.1,0.5,linear,2,1,0.7244897959183674
1050,0.1,0.5,linear,2,2,0.7244897959183674
1051,0.1,0.5,linear,2,3,0.7244897959183674
1052,0.1,0.5,linear,3,0,0.7244897959183674
1053,0.1,0.5,linear,3,1,0.7244897959183674
1054,0.1,0.5,linear,3,2,0.7244897959183674
1055,0.1,0.5,linear,3,3,0.7244897959183674
1056,0.1,0.5,linear,4,0,0.7244897959183674
1057,0.1,0.5,linear,4,1,0.7244897959183674
1058,0.1,0.5,linear,4,2,0.7244897959183674
1059,0.1,0.5,linear,4,3,0.7244897959183674
1060,0.1,0.5,poly,0,0,0.6632653061224489
1061,0.1,0.5,poly,0,1,0.6632653061224489
1062,0.1,0.5,poly,0,2,0.6632653061224489
1063,0.1,0.5,poly,0,3,0.6632653061224489
1064,0.1,0.5,poly,1,0,0.7244897959183674
1065,0.1,0.5,poly,1,1,0.7244897959183674
1066,0.1,0.5,poly,1,2,0.7244897959183674
1067,0.1,0.5,poly,1,3,0.7244897959183674
1068,0.1,0.5,poly,2,0,0.07142857142857142
1069,0.1,0.5,poly,2,1,0.6530612244897959
1070,0.1,0.5,poly,2,2,0.5816326530612245
1071,0.1,0.5,poly,2,3,0.10204081632653061
1072,0.1,0.5,poly,3,0,0.0
1073,0.1,0.5,poly,3,1,0.01020408163265306
1074,0.1,0.5,poly,3,2,0.0
1075,0.1,0.5,poly,3,3,0.0
1076,0.1,0.5,poly,4,0,0.0
1077,0.1,0.5,poly,4,1,0.0
1078,0.1,0.5,poly,4,2,0.0
1079,0.1,0.5,poly,4,3,0.0
1080,0.1,0.5,rbf,0,0,0.6632653061224489
1081,0.1,0.5,rbf,0,1,0.6632653061224489
1082,0.1,0.5,rbf,0,2,0.6632653061224489
1083,0.1,0.5,rbf,0,3,0.6632653061224489
1084,0.1,0.5,rbf,1,0,0.6632653061224489
1085,0.1,0.5,rbf,1,1,0.6632653061224489
1086,0.1,0.5,rbf,1,2,0.6632653061224489
1087,0.1,0.5,rbf,1,3,0.6632653061224489
1088,0.1,0.5,rbf,2,0,0.6632653061224489
1089,0.1,0.5,rbf,2,1,0.6632653061224489
1090,0.1,0.5,rbf,2,2,0.6632653061224489
1091,0.1,0.5,rbf,2,3,0.6632653061224489
1092,0.1,0.5,rbf,3,0,0.6632653061224489
1093,0.1,0.5,rbf,3,1,0.6632653061224489
1094,0.1,0.5,rbf,3,2,0.6632653061224489
1095,0.1,0.5,rbf,3,3,0.6632653061224489
1096,0.1,0.5,rbf,4,0,0.6632653061224489
1097,0.1,0.5,rbf,4,1,0.6632653061224489
1098,0.1,0.5,rbf,4,2,0.6632653061224489
1099,0.1,0.5,rbf,4,3,0.6632653061224489
1100,0.1,0.5,sigmoid,0,0,0.6632653061224489
1101,0.1,0.5,sigmoid,0,1,0.6632653061224489
1102,0.1,0.5,sigmoid,0,2,0.6632653061224489
1103,0.1,0.5,sigmoid,0,3,0.6632653061224489
1104,0.1,0.5,sigmoid,1,0,0.6632653061224489
1105,0.1,0.5,sigmoid,1,1,0.6632653061224489
1106,0.1,0.5,sigmoid,1,2,0.6632653061224489
1107,0.1,0.5,sigmoid,1,3,0.6632653061224489
1108,0.1,0.5,sigmoid,2,0,0.6632653061224489
1109,0.1,0.5,sigmoid,2,1,0.6632653061224489
1110,0.1,0.5,sigmoid,2,2,0.6632653061224489
1111,0.1,0.5,sigmoid,2,3,0.6632653061224489
1112,0.1,0.5,sigmoid,3,0,0.6632653061224489
1113,0.1,0.5,sigmoid,3,1,0.6632653061224489
1114,0.1,0.5,sigmoid,3,2,0.6632653061224489
1115,0.1,0.5,sigmoid,3,3,0.6632653061224489
1116,0.1,0.5,sigmoid,4,0,0.6632653061224489
1117,0.1,0.5,sigmoid,4,1,0.6632653061224489
1118,0.1,0.5,sigmoid,4,2,0.6632653061224489
1119,0.1,0.5,sigmoid,4,3,0.6632653061224489
1120,0.1,1.0,linear,0,0,0.6326530612244898
1121,0.1,1.0,linear,0,1,0.6326530612244898
1122,0.1,1.0,linear,0,2,0.6326530612244898
1123,0.1,1.0,linear,0,3,0.6326530612244898
1124,0.1,1.0,linear,1,0,0.6326530612244898
1125,0.1,1.0,linear,1,1,0.6326530612244898
1126,0.1,1.0,linear,1,2,0.6326530612244898
1127,0.1,1.0,linear,1,3,0.6326530612244898
1128,0.1,1.0,linear,2,0,0.6326530612244898
1129,0.1,1.0,linear,2,1,0.6326530612244898
1130,0.1,1.0,linear,2,2,0.6326530612244898
1131,0.1,1.0,linear,2,3,0.6326530612244898
1132,0.1,1.0,linear,3,0,0.6326530612244898
1133,0.1,1.0,linear,3,1,0.6326530612244898
1134,0.1,1.0,linear,3,2,0.6326530612244898
1135,0.1,1.0,linear,3,3,0.6326530612244898
1136,0.1,1.0,linear,4,0,0.6326530612244898
1137,0.1,1.0,linear,4,1,0.6326530612244898
1138,0.1,1.0,linear,4,2,0.6326530612244898
1139,0.1,1.0,linear,4,3,0.6326530612244898
1140,0.1,1.0,poly,0,0,0.030612244897959183
1141,0.1,1.0,poly,0,1,0.030612244897959183
1142,0.1,1.0,poly,0,2,0.030612244897959183
1143,0.1,1.0,poly,0,3,0.030612244897959183
1144,0.1,1.0,poly,1,0,0.6530612244897959
1145,0.1,1.0,poly,1,1,0.6530612244897959
1146,0.1,1.0,poly,1,2,0.6530612244897959
1147,0.1,1.0,poly,1,3,0.6530612244897959
1148,0.1,1.0,poly,2,0,0.05102040816326531
1149,0.1,1.0,poly,2,1,0.2653061224489796
1150,0.1,1.0,poly,2,2,0.01020408163265306
1151,0.1,1.0,poly,2,3,0.01020408163265306
1152,0.1,1.0,poly,3,0,0.0
1153,0.1,1.0,poly,3,1,0.01020408163265306
1154,0.1,1.0,poly,3,2,0.07142857142857142
1155,0.1,1.0,poly,3,3,0.0
1156,0.1,1.0,poly,4,0,0.01020408163265306
1157,0.1,1.0,poly,4,1,0.01020408163265306
1158,0.1,1.0,poly,4,2,0.0
1159,0.1,1.0,poly,4,3,0.09183673469387756
1160,0.1,1.0,rbf,0,0,0.6530612244897959
1161,0.1,1.0,rbf,0,1,0.6530612244897959
1162,0.1,1.0,rbf,0,2,0.6530612244897959
1163,0.1,1.0,rbf,0,3,0.6530612244897959
1164,0.1,1.0,rbf,1,0,0.6530612244897959
1165,0.1,1.0,rbf,1,1,0.6530612244897959
1166,0.1,1.0,rbf,1,2,0.6530612244897959
1167,0.1,1.0,rbf,1,3,0.6530612244897959
1168,0.1,1.0,rbf,2,0,0.6530612244897959
1169,0.1,1.0,rbf,2,1,0.6530612244897959
1170,0.1,1.0,rbf,2,2,0.6530612244897959
1171,0.1,1.0,rbf,2,3,0.6530612244897959
1172,0.1,1.0,rbf,3,0,0.6530612244897959
1173,0.1,1.0,rbf,3,1,0.6530612244897959
1174,0.1,1.0,rbf,3,2,0.6530612244897959
1175,0.1,1.0,rbf,3,3,0.6530612244897959
1176,0.1,1.0,rbf,4,0,0.6530612244897959
1177,0.1,1.0,rbf,4,1,0.6530612244897959
1178,0.1,1.0,rbf,4,2,0.6530612244897959
1179,0.1,1.0,rbf,4,3,0.6530612244897959
1180,0.1,1.0,sigmoid,0,0,0.030612244897959183
1181,0.1,1.0,sigmoid,0,1,0.030612244897959183
1182,0.1,1.0,sigmoid,0,2,0.030612244897959183
1183,0.1,1.0,sigmoid,0,3,0.030612244897959183
1184,0.1,1.0,sigmoid,1,0,0.030612244897959183
1185,0.1,1.0,sigmoid,1,1,0.030612244897959183
1186,0.1,1.0,sigmoid,1,2,0.030612244897959183
1187,0.1,1.0,sigmoid,1,3,0.030612244897959183
1188,0.1,1.0,sigmoid,2,0,0.030612244897959183
1189,0.1,1.0,sigmoid,2,1,0.030612244897959183
1190,0.1,1.0,sigmoid,2,2,0.030612244897959183
1191,0.1,1.0,sigmoid,2,3,0.030612244897959183
1192,0.1,1.0,sigmoid,3,0,0.030612244897959183
1193,0.1,1.0,sigmoid,3,1,0.030612244897959183
1194,0.1,1.0,sigmoid,3,2,0.030612244897959183
1195,0.1,1.0,sigmoid,3,3,0.030612244897959183
1196,0.1,1.0,sigmoid,4,0,0.030612244897959183
1197,0.1,1.0,sigmoid,4,1,0.030612244897959183
1198,0.1,1.0,sigmoid,4,2,0.030612244897959183
1199,0.1,1.0,sigmoid,4,3,0.030612244897959183
1200,0.5,0.01,linear,0,0,0.6632653061224489
1201,0.5,0.01,linear,0,1,0.6632653061224489
1202,0.5,0.01,linear,0,2,0.6632653061224489
1203,0.5,0.01,linear,0,3,0.6632653061224489
1204,0.5,0.01,linear,1,0,0.6632653061224489
1205,0.5,0.01,linear,1,1,0.6632653061224489
1206,0.5,0.01,linear,1,2,0.6632653061224489
1207,0.5,0.01,linear,1,3,0.6632653061224489
1208,0.5,0.01,linear,2,0,0.6632653061224489
1209,0.5,0.01,linear,2,1,0.6632653061224489
1210,0.5,0.01,linear,2,2,0.6632653061224489
1211,0.5,0.01,linear,2,3,0.6632653061224489
1212,0.5,0.01,linear,3,0,0.6632653061224489
1213,0.5,0.01,linear,3,1,0.6632653061224489
1214,0.5,0.01,linear,3,2,0.6632653061224489
1215,0.5,0.01,linear,3,3,0.6632653061224489
1216,0.5,0.01,linear,4,0,0.6632653061224489
1217,0.5,0.01,linear,4,1,0.6632653061224489
1218,0.5,0.01,linear,4,2,0.6632653061224489
1219,0.5,0.01,linear,4,3,0.6632653061224489
1220,0.5,0.01,poly,0,0,0.6632653061224489
1221,0.5,0.01,poly,0,1,0.6632653061224489
1222,0.5,0.01,poly,0,2,0.6632653061224489
1223,0.5,0.01,poly,0,3,0.6632653061224489
1224,0.5,0.01,poly,1,0,0.7244897959183674
1225,0.5,0.01,poly,1,1,0.7244897959183674
1226,0.5,0.01,poly,1,2,0.7244897959183674
1227,0.5,0.01,poly,1,3,0.7244897959183674
1228,0.5,0.01,poly,2,0,0.05102040816326531
1229,0.5,0.01,poly,2,1,0.0
1230,0.5,0.01,poly,2,2,0.0
1231,0.5,0.01,poly,2,3,0.19387755102040816
1232,0.5,0.01,poly,3,0,0.0
1233,0.5,0.01,poly,3,1,0.02040816326530612
1234,0.5,0.01,poly,3,2,0.0
1235,0.5,0.01,poly,3,3,0.0
1236,0.5,0.01,poly,4,0,0.0
1237,0.5,0.01,poly,4,1,0.0
1238,0.5,0.01,poly,4,2,0.02040816326530612
1239,0.5,0.01,poly,4,3,0.0
1240,0.5,0.01,rbf,0,0,0.673469387755102
1241,0.5,0.01,rbf,0,1,0.673469387755102
1242,0.5,0.01,rbf,0,2,0.673469387755102
1243,0.5,0.01,rbf,0,3,0.673469387755102
1244,0.5,0.01,rbf,1,0,0.673469387755102
1245,0.5,0.01,rbf,1,1,0.673469387755102
1246,0.5,0.01,rbf,1,2,0.673469387755102
1247,0.5,0.01,rbf,1,3,0.673469387755102
1248,0.5,0.01,rbf,2,0,0.673469387755102
1249,0.5,0.01,rbf,2,1,0.673469387755102
1250,0.5,0.01,rbf,2,2,0.673469387755102
1251,0.5,0.01,rbf,2,3,0.673469387755102
1252,0.5,0.01,rbf,3,0,0.673469387755102
1253,0.5,0.01,rbf,3,1,0.673469387755102
1254,0.5,0.01,rbf,3,2,0.673469387755102
1255,0.5,0.01,rbf,3,3,0.673469387755102
1256,0.5,0.01,rbf,4,0,0.673469387755102
1257,0.5,0.01,rbf,4,1,0.673469387755102
1258,0.5,0.01,rbf,4,2,0.673469387755102
1259,0.5,0.01,rbf,4,3,0.673469387755102
1260,0.5,0.01,sigmoid,0,0,0.6632653061224489
1261,0.5,0.01,sigmoid,0,1,0.6632653061224489
1262,0.5,0.01,sigmoid,0,2,0.6632653061224489
1263,0.5,0.01,sigmoid,0,3,0.6632653061224489
1264,0.5,0.01,sigmoid,1,0,0.6632653061224489
1265,0.5,0.01,sigmoid,1,1,0.6632653061224489
1266,0.5,0.01,sigmoid,1,2,0.6632653061224489
1267,0.5,0.01,sigmoid,1,3,0.6632653061224489
1268,0.5,0.01,sigmoid,2,0,0.6632653061224489
1269,0.5,0.01,sigmoid,2,1,0.6632653061224489
1270,0.5,0.01,sigmoid,2,2,0.6632653061224489
1271,0.5,0.01,sigmoid,2,3,0.6632653061224489
1272,0.5,0.01,sigmoid,3,0,0.6632653061224489
1273,0.5,0.01,sigmoid,3,1,0.6632653061224489
1274,0.5,0.01,sigmoid,3,2,0.6632653061224489
1275,0.5,0.01,sigmoid,3,3,0.6632653061224489
1276,0.5,0.01,sigmoid,4,0,0.6632653061224489
1277,0.5,0.01,sigmoid,4,1,0.6632653061224489
1278,0.5,0.01,sigmoid,4,2,0.6632653061224489
1279,0.5,0.01,sigmoid,4,3,0.6632653061224489
1280,0.5,0.05,linear,0,0,0.7244897959183674
1281,0.5,0.05,linear,0,1,0.7244897959183674
1282,0.5,0.05,linear,0,2,0.7244897959183674
1283,0.5,0.05,linear,0,3,0.7244897959183674
1284,0.5,0.05,linear,1,0,0.7244897959183674
1285,0.5,0.05,linear,1,1,0.7244897959183674
1286,0.5,0.05,linear,1,2,0.7244897959183674
1287,0.5,0.05,linear,1,3,0.7244897959183674
1288,0.5,0.05,linear,2,0,0.7244897959183674
1289,0.5,0.05,linear,2,1,0.7244897959183674
1290,0.5,0.05,linear,2,2,0.7244897959183674
1291,0.5,0.05,linear,2,3,0.7244897959183674
1292,0.5,0.05,linear,3,0,0.7244897959183674
1293,0.5,0.05,linear,3,1,0.7244897959183674
1294,0.5,0.05,linear,3,2,0.7244897959183674
1295,0.5,0.05,linear,3,3,0.7244897959183674
1296,0.5,0.05,linear,4,0,0.7244897959183674
1297,0.5,0.05,linear,4,1,0.7244897959183674
1298,0.5,0.05,linear,4,2,0.7244897959183674
1299,0.5,0.05,linear,4,3,0.7244897959183674
1300,0.5,0.05,poly,0,0,0.6632653061224489
1301,0.5,0.05,poly,0,1,0.6632653061224489
1302,0.5,0.05,poly,0,2,0.6632653061224489
1303,0.5,0.05,poly,0,3,0.6632653061224489
1304,0.5,0.05,poly,1,0,0.7244897959183674
1305,0.5,0.05,poly,1,1,0.7244897959183674
1306,0.5,0.05,poly,1,2,0.7244897959183674
1307,0.5,0.05,poly,1,3,0.7244897959183674
1308,0.5,0.05,poly,2,0,0.01020408163265306
1309,0.5,0.05,poly,2,1,0.0
1310,0.5,0.05,poly,2,2,0.061224489795918366
1311,0.5,0.05,poly,2,3,0.07142857142857142
1312,0.5,0.05,poly,3,0,0.0
1313,0.5,0.05,poly,3,1,0.0
1314,0.5,0.05,poly,3,2,0.1326530612244898
1315,0.5,0.05,poly,3,3,0.0
1316,0.5,0.05,poly,4,0,0.0
1317,0.5,0.05,poly,4,1,0.0
1318,0.5,0.05,poly,4,2,0.0
1319,0.5,0.05,poly,4,3,0.0
1320,0.5,0.05,rbf,0,0,0.673469387755102
1321,0.5,0.05,rbf,0,1,0.673469387755102
1322,0.5,0.05,rbf,0,2,0.673469387755102
1323,0.5,0.05,rbf,0,3,0.673469387755102
1324,0.5,0.05,rbf,1,0,0.673469387755102
1325,0.5,0.05,rbf,1,1,0.673469387755102
1326,0.5,0.05,rbf,1,2,0.673469387755102
1327,0.5,0.05,rbf,1,3,0.673469387755102
1328,0.5,0.05,rbf,2,0,0.673469387755102
1329,0.5,0.05,rbf,2,1,0.673469387755102
1330,0.5,0.05,rbf,2,2,0.673469387755102
1331,0.5,0.05,rbf,2,3,0.673469387755102
1332,0.5,0.05,rbf,3,0,0.673469387755102
1333,0.5,0.05,rbf,3,1,0.673469387755102
1334,0.5,0.05,rbf,3,2,0.673469387755102
1335,0.5,0.05,rbf,3,3,0.673469387755102
1336,0.5,0.05,rbf,4,0,0.673469387755102
1337,0.5,0.05,rbf,4,1,0.673469387755102
1338,0.5,0.05,rbf,4,2,0.673469387755102
1339,0.5,0.05,rbf,4,3,0.673469387755102
1340,0.5,0.05,sigmoid,0,0,0.6632653061224489
1341,0.5,0.05,sigmoid,0,1,0.6632653061224489
1342,0.5,0.05,sigmoid,0,2,0.6632653061224489
1343,0.5,0.05,sigmoid,0,3,0.6632653061224489
1344,0.5,0.05,sigmoid,1,0,0.6632653061224489
1345,0.5,0.05,sigmoid,1,1,0.6632653061224489
1346,0.5,0.05,sigmoid,1,2,0.6632653061224489
1347,0.5,0.05,sigmoid,1,3,0.6632653061224489
1348,0.5,0.05,sigmoid,2,0,0.6632653061224489
1349,0.5,0.05,sigmoid,2,1,0.6632653061224489
1350,0.5,0.05,sigmoid,2,2,0.6632653061224489
1351,0.5,0.05,sigmoid,2,3,0.6632653061224489
1352,0.5,0.05,sigmoid,3,0,0.6632653061224489
1353,0.5,0.05,sigmoid,3,1,0.6632653061224489
1354,0.5,0.05,sigmoid,3,2,0.6632653061224489
1355,0.5,0.05,sigmoid,3,3,0.6632653061224489
1356,0.5,0.05,sigmoid,4,0,0.6632653061224489
1357,0.5,0.05,sigmoid,4,1,0.6632653061224489
1358,0.5,0.05,sigmoid,4,2,0.6632653061224489
1359,0.5,0.05,sigmoid,4,3,0.6632653061224489
1360,0.5,0.1,linear,0,0,0.7244897959183674
1361,0.5,0.1,linear,0,1,0.7244897959183674
1362,0.5,0.1,linear,0,2,0.7244897959183674
1363,0.5,0.1,linear,0,3,0.7244897959183674
1364,0.5,0.1,linear,1,0,0.7244897959183674
1365,0.5,0.1,linear,1,1,0.7244897959183674
1366,0.5,0.1,linear,1,2,0.7244897959183674
1367,0.5,0.1,linear,1,3,0.7244897959183674
1368,0.5,0.1,linear,2,0,0.7244897959183674
1369,0.5,0.1,linear,2,1,0.7244897959183674
1370,0.5,0.1,linear,2,2,0.7244897959183674
1371,0.5,0.1,linear,2,3,0.7244897959183674
1372,0.5,0.1,linear,3,0,0.7244897959183674
1373,0.5,0.1,linear,3,1,0.7244897959183674
1374,0.5,0.1,linear,3,2,0.7244897959183674
1375,0.5,0.1,linear,3,3,0.7244897959183674
1376,0.5,0.1,linear,4,0,0.7244897959183674
1377,0.5,0.1,linear,4,1,0.7244897959183674
1378,0.5,0.1,linear,4,2,0.7244897959183674
1379,0.5,0.1,linear,4,3,0.7244897959183674
1380,0.5,0.1,poly,0,0,0.6632653061224489
1381,0.5,0.1,poly,0,1,0.6632653061224489
1382,0.5,0.1,poly,0,2,0.6632653061224489
1383,0.5,0.1,poly,0,3,0.6632653061224489
1384,0.5,0.1,poly,1,0,0.7244897959183674
1385,0.5,0.1,poly,1,1,0.7244897959183674
1386,0.5,0.1,poly,1,2,0.7244897959183674
1387,0.5,0.1,poly,1,3,0.7244897959183674
1388,0.5,0.1,poly,2,0,0.01020408163265306
1389,0.5,0.1,poly,2,1,0.1836734693877551
1390,0.5,0.1,poly,2,2,0.0
1391,0.5,0.1,poly,2,3,0.0
1392,0.5,0.1,poly,3,0,0.0
1393,0.5,0.1,poly,3,1,0.0
1394,0.5,0.1,poly,3,2,0.0
1395,0.5,0.1,poly,3,3,0.0
1396,0.5,0.1,poly,4,0,0.0
1397,0.5,0.1,poly,4,1,0.0
1398,0.5,0.1,poly,4,2,0.01020408163265306
1399,0.5,0.1,poly,4,3,0.01020408163265306
1400,0.5,0.1,rbf,0,0,0.673469387755102
1401,0.5,0.1,rbf,0,1,0.673469387755102
1402,0.5,0.1,rbf,0,2,0.673469387755102
1403,0.5,0.1,rbf,0,3,0.673469387755102
1404,0.5,0.1,rbf,1,0,0.673469387755102
1405,0.5,0.1,rbf,1,1,0.673469387755102
1406,0.5,0.1,rbf,1,2,0.673469387755102
1407,0.5,0.1,rbf,1,3,0.673469387755102
1408,0.5,0.1,rbf,2,0,0.673469387755102
1409,0.5,0.1,rbf,2,1,0.673469387755102
1410,0.5,0.1,rbf,2,2,0.673469387755102
1411,0.5,0.1,rbf,2,3,0.673469387755102
1412,0.5,0.1,rbf,3,0,0.673469387755102
1413,0.5,0.1,rbf,3,1,0.673469387755102
1414,0.5,0.1,rbf,3,2,0.673469387755102
1415,0.5,0.1,rbf,3,3,0.673469387755102
1416,0.5,0.1,rbf,4,0,0.673469387755102
1417,0.5,0.1,rbf,4,1,0.673469387755102
1418,0.5,0.1,rbf,4,2,0.673469387755102
1419,0.5,0.1,rbf,4,3,0.673469387755102
1420,0.5,0.1,sigmoid,0,0,0.6632653061224489
1421,0.5,0.1,sigmoid,0,1,0.6632653061224489
1422,0.5,0.1,sigmoid,0,2,0.6632653061224489
1423,0.5,0.1,sigmoid,0,3,0.6632653061224489
1424,0.5,0.1,sigmoid,1,0,0.6632653061224489
1425,0.5,0.1,sigmoid,1,1,0.6632653061224489
1426,0.5,0.1,sigmoid,1,2,0.6632653061224489
1427,0.5,0.1,sigmoid,1,3,0.6632653061224489
1428,0.5,0.1,sigmoid,2,0,0.6632653061224489
1429,0.5,0.1,sigmoid,2,1,0.6632653061224489
1430,0.5,0.1,sigmoid,2,2,0.6632653061224489
1431,0.5,0.1,sigmoid,2,3,0.6632653061224489
1432,0.5,0.1,sigmoid,3,0,0.6632653061224489
1433,0.5,0.1,sigmoid,3,1,0.6632653061224489
1434,0.5,0.1,sigmoid,3,2,0.6632653061224489
1435,0.5,0.1,sigmoid,3,3,0.6632653061224489
1436,0.5,0.1,sigmoid,4,0,0.6632653061224489
1437,0.5,0.1,sigmoid,4,1,0.6632653061224489
1438,0.5,0.1,sigmoid,4,2,0.6632653061224489
1439,0.5,0.1,sigmoid,4,3,0.6632653061224489
1440,0.5,0.5,linear,0,0,0.7040816326530612
1441,0.5,0.5,linear,0,1,0.7040816326530612
1442,0.5,0.5,linear,0,2,0.7040816326530612
1443,0.5,0.5,linear,0,3,0.7040816326530612
1444,0.5,0.5,linear,1,0,0.7040816326530612
1445,0.5,0.5,linear,1,1,0.7040816326530612
1446,0.5,0.5,linear,1,2,0.7040816326530612
1447,0.5,0.5,linear,1,3,0.7040816326530612
1448,0.5,0.5,linear,2,0,0.7040816326530612
1449,0.5,0.5,linear,2,1,0.7040816326530612
1450,0.5,0.5,linear,2,2,0.7040816326530612
1451,0.5,0.5,linear,2,3,0.7040816326530612
1452,0.5,0.5,linear,3,0,0.7040816326530612
1453,0.5,0.5,linear,3,1,0.7040816326530612
1454,0.5,0.5,linear,3,2,0.7040816326530612
1455,0.5,0.5,linear,3,3,0.7040816326530612
1456,0.5,0.5,linear,4,0,0.7040816326530612
1457,0.5,0.5,linear,4,1,0.7040816326530612
1458,0.5,0.5,linear,4,2,0.7040816326530612
1459,0.5,0.5,linear,4,3,0.7040816326530612
1460,0.5,0.5,poly,0,0,0.6632653061224489
1461,0.5,0.5,poly,0,1,0.6632653061224489
1462,0.5,0.5,poly,0,2,0.6632653061224489
1463,0.5,0.5,poly,0,3,0.6632653061224489
1464,0.5,0.5,poly,1,0,0.7244897959183674
1465,0.5,0.5,poly,1,1,0.7244897959183674
1466,0.5,0.5,poly,1,2,0.7244897959183674
1467,0.5,0.5,poly,1,3,0.7244897959183674
1468,0.5,0.5,poly,2,0,0.08163265306122448
1469,0.5,0.5,poly,2,1,0.01020408163265306
1470,0.5,0.5,poly,2,2,0.04081632653061224
1471,0.5,0.5,poly,2,3,0.0
1472,0.5,0.5,poly,3,0,0.01020408163265306
1473,0.5,0.5,poly,3,1,0.0
1474,0.5,0.5,poly,3,2,0.05102040816326531
1475,0.5,0.5,poly,3,3,0.0
1476,0.5,0.5,poly,4,0,0.0
1477,0.5,0.5,poly,4,1,0.0
1478,0.5,0.5,poly,4,2,0.0
1479,0.5,0.5,poly,4,3,0.0
1480,0.5,0.5,rbf,0,0,0.6836734693877551
1481,0.5,0.5,rbf,0,1,0.6836734693877551
1482,0.5,0.5,rbf,0,2,0.6836734693877551
1483,0.5,0.5,rbf,0,3,0.6836734693877551
1484,0.5,0.5,rbf,1,0,0.6836734693877551
1485,0.5,0.5,rbf,1,1,0.6836734693877551
1486,0.5,0.5,rbf,1,2,0.6836734693877551
1487,0.5,0.5,rbf,1,3,0.6836734693877551
1488,0.5,0.5,rbf,2,0,0.6836734693877551
1489,0.5,0.5,rbf,2,1,0.6836734693877551
1490,0.5,0.5,rbf,2,2,0.6836734693877551
1491,0.5,0.5,rbf,2,3,0.6836734693877551
1492,0.5,0.5,rbf,3,0,0.6836734693877551
1493,0.5,0.5,rbf,3,1,0.6836734693877551
1494,0.5,0.5,rbf,3,2,0.6836734693877551
1495,0.5,0.5,rbf,3,3,0.6836734693877551
1496,0.5,0.5,rbf,4,0,0.6836734693877551
1497,0.5,0.5,rbf,4,1,0.6836734693877551
1498,0.5,0.5,rbf,4,2,0.6836734693877551
1499,0.5,0.5,rbf,4,3,0.6836734693877551
1500,0.5,0.5,sigmoid,0,0,0.6632653061224489
1501,0.5,0.5,sigmoid,0,1,0.6632653061224489
1502,0.5,0.5,sigmoid,0,2,0.6632653061224489
1503,0.5,0.5,sigmoid,0,3,0.6632653061224489
1504,0.5,0.5,sigmoid,1,0,0.6632653061224489
1505,0.5,0.5,sigmoid,1,1,0.6632653061224489
1506,0.5,0.5,sigmoid,1,2,0.6632653061224489
1507,0.5,0.5,sigmoid,1,3,0.6632653061224489
1508,0.5,0.5,sigmoid,2,0,0.6632653061224489
1509,0.5,0.5,sigmoid,2,1,0.6632653061224489
1510,0.5,0.5,sigmoid,2,2,0.6632653061224489
1511,0.5,0.5,sigmoid,2,3,0.6632653061224489
1512,0.5,0.5,sigmoid,3,0,0.6632653061224489
1513,0.5,0.5,sigmoid,3,1,0.6632653061224489
1514,0.5,0.5,sigmoid,3,2,0.6632653061224489
1515,0.5,0.5,sigmoid,3,3,0.6632653061224489
1516,0.5,0.5,sigmoid,4,0,0.6632653061224489
1517,0.5,0.5,sigmoid,4,1,0.6632653061224489
1518,0.5,0.5,sigmoid,4,2,0.6632653061224489
1519,0.5,0.5,sigmoid,4,3,0.6632653061224489
1520,0.5,1.0,linear,0,0,0.6632653061224489
1521,0.5,1.0,linear,0,1,0.6632653061224489
1522,0.5,1.0,linear,0,2,0.6632653061224489
1523,0.5,1.0,linear,0,3,0.6632653061224489
1524,0.5,1.0,linear,1,0,0.6632653061224489
1525,0.5,1.0,linear,1,1,0.6632653061224489
1526,0.5,1.0,linear,1,2,0.6632653061224489
1527,0.5,1.0,linear,1,3,0.6632653061224489
1528,0.5,1.0,linear,2,0,0.6632653061224489
1529,0.5,1.0,linear,2,1,0.6632653061224489
1530,0.5,1.0,linear,2,2,0.6632653061224489
1531,0.5,1.0,linear,2,3,0.6632653061224489
1532,0.5,1.0,linear,3,0,0.6632653061224489
1533,0.5,1.0,linear,3,1,0.6632653061224489
1534,0.5,1.0,linear,3,2,0.6632653061224489
1535,0.5,1.0,linear,3,3,0.6632653061224489
1536,0.5,1.0,linear,4,0,0.6632653061224489
1537,0.5,1.0,linear,4,1,0.6632653061224489
1538,0.5,1.0,linear,4,2,0.6632653061224489
1539,0.5,1.0,linear,4,3,0.6632653061224489
1540,0.5,1.0,poly,0,0,0.030612244897959183
1541,0.5,1.0,poly,0,1,0.030612244897959183
1542,0.5,1.0,poly,0,2,0.030612244897959183
1543,0.5,1.0,poly,0,3,0.030612244897959183
1544,0.5,1.0,poly,1,0,0.6530612244897959
1545,0.5,1.0,poly,1,1,0.6530612244897959
1546,0.5,1.0,poly,1,2,0.6530612244897959
1547,0.5,1.0,poly,1,3,0.6530612244897959
1548,0.5,1.0,poly,2,0,0.5
1549,0.5,1.0,poly,2,1,0.01020408163265306
1550,0.5,1.0,poly,2,2,0.5510204081632653
1551,0.5,1.0,poly,2,3,0.6326530612244898
1552,0.5,1.0,poly,3,0,0.0
1553,0.5,1.0,poly,3,1,0.01020408163265306
