"","Topic_1","Topic_2","Topic_3","Topic_4","Topic_5","Topic_6","Topic_7","Topic_8","Topic_9","Topic_10","Topic_11","Topic_12","Topic_13","Topic_14","Topic_15","Topic_16","Topic_17","Topic_18","Topic_19","Topic_20","Topic_21","Topic_22","Topic_23","Topic_24","Topic_25","Topic_26","Topic_27","Topic_28","Topic_29","Topic_30","Topic_31","Topic_32","Topic_33","Topic_34","Topic_35","Topic_36","Topic_37","Topic_38","Topic_39","Topic_40","Topic_41","Topic_42","Topic_43","Topic_44","Topic_45","Topic_46","Topic_47","Topic_48","Topic_49","Topic_50","GroupID"
"PastorAnderson_27",1.43397265536728e-05,0.0385397951734386,1.43397265537827e-05,1.43397265537033e-05,1.43397265537642e-05,1.43397265537357e-05,1.43397265537606e-05,1.43397265536731e-05,1.43397265538007e-05,0.164551214825225,0.0258258523328616,1.43397265537627e-05,0.0795907594484634,1.4339726553716e-05,0.0859383513325706,1.43397265537983e-05,1.4339726553713e-05,1.43397265538017e-05,0.00564294314573634,1.43397265537644e-05,1.43397265537413e-05,1.43397265537671e-05,1.4339726553629e-05,1.43397265537626e-05,1.43397265537522e-05,1.43397265538447e-05,1.4339726553798e-05,0.0554765629055789,0.0367132903696698,1.43397265536868e-05,1.4339726553948e-05,0.0156969087365164,1.43397265538002e-05,1.43397265537154e-05,1.4339726553696e-05,1.43397265536999e-05,0.0446091124006613,1.4339726553693e-05,1.43397265537308e-05,1.43397265538319e-05,1.43397265537305e-05,1.43397265537614e-05,1.43397265536782e-05,1.43397265537367e-05,0.0590785515769779,1.43397265536857e-05,0.387791748143258,1.43397265537261e-05,1.43397265537898e-05,1.4339726553707e-05,"PastorAnderson_train14"
"PastorAnderson_158",1.5305709872952e-05,1.53057098732824e-05,1.53057098730275e-05,1.53057098729263e-05,1.53057098730214e-05,0.00905686144952396,1.53057098731158e-05,1.53057098729897e-05,0.0180827499477375,0.0494553997022282,0.0107843511270307,1.53057098729594e-05,0.0189368246079376,1.53057098729894e-05,1.53057098729889e-05,0.041656750453398,1.5305709872988e-05,1.53057098729115e-05,1.53057098730134e-05,1.53057098730098e-05,1.53057098729899e-05,1.53057098730936e-05,1.53057098729154e-05,0.177698009584604,0.036951178552666,1.53057098730156e-05,1.53057098729892e-05,0.0363758669505713,1.53057098730523e-05,1.53057098730106e-05,1.53057098729722e-05,0.00655704914066839,1.53057098730149e-05,0.0314169411436225,1.53057098730411e-05,1.53057098729138e-05,1.53057098730121e-05,0.0383693711013951,1.530570987303e-05,1.53057098730243e-05,1.53057098730282e-05,1.53057098730031e-05,0.0297327782984257,1.53057098729793e-05,1.53057098729285e-05,1.53057098730259e-05,0.494374862384763,1.53057098729579e-05,1.53057098730164e-05,1.53057098729919e-05,"PastorAnderson_train14"
"PastorAnderson_7",1.53879795539273e-05,0.136647574726184,1.53879795539529e-05,1.53879795538242e-05,1.53879795539203e-05,0.0513957813817205,1.53879795539093e-05,1.5387979553943e-05,1.53879795538914e-05,0.0468664279560414,1.53879795538541e-05,1.53879795539215e-05,0.0363630279012847,1.53879795539087e-05,0.254492254347133,1.53879795539292e-05,1.53879795538656e-05,1.53879795538989e-05,0.0433049000212954,1.53879795538177e-05,1.53879795539506e-05,1.53879795539376e-05,1.53879795538416e-05,0.0419825715597107,1.53879795538901e-05,1.53879795539412e-05,1.53879795539299e-05,0.00521788230241077,1.53879795538873e-05,1.53879795539197e-05,0.127583199650719,1.53879795538946e-05,0.236989268723771,1.53879795538681e-05,1.53879795538426e-05,1.5387979553904e-05,0.00900161207163007,1.53879795538969e-05,1.53879795539097e-05,1.53879795538664e-05,1.53879795539002e-05,1.5387979553884e-05,1.53879795538793e-05,1.53879795538246e-05,1.53879795539217e-05,1.53879795539646e-05,0.00957075613505094,1.53879795538735e-05,1.53879795539244e-05,1.53879795538647e-05,"PastorAnderson_train14"
"PastorAnderson_120",1.43974191709641e-05,0.0632624838609943,1.43974191708927e-05,1.43974191709859e-05,1.43974191709245e-05,0.0813928893083291,1.43974191710306e-05,1.4397419170951e-05,1.43974191709611e-05,1.43974191709678e-05,1.43974191709589e-05,1.4397419170959e-05,1.43974191710099e-05,1.43974191710033e-05,1.43974191709679e-05,0.181774191721664,1.43974191709778e-05,1.43974191709548e-05,1.43974191709711e-05,1.43974191710035e-05,1.43974191709652e-05,1.43974191710076e-05,1.43974191709819e-05,1.43974191710106e-05,0.356846541110279,0.122139232406788,1.43974191709852e-05,0.0062320732551531,1.43974191709825e-05,1.43974191709538e-05,1.43974191708854e-05,0.06356966079575,0.0108837960104209,1.43974191709761e-05,1.4397419170946e-05,1.43974191709711e-05,1.43974191709981e-05,1.43974191709682e-05,1.43974191709738e-05,1.43974191710128e-05,1.43974191709968e-05,1.43974191709219e-05,1.43974191709867e-05,1.4397419170909e-05,1.43974191709256e-05,1.43974191709271e-05,0.113308837344612,1.43974191708842e-05,1.43974191710109e-05,1.4397419170948e-05,"PastorAnderson_train14"
"PastorAnderson_115",1.07810280502757e-05,0.0891910974034085,1.07810280503442e-05,1.07810280503252e-05,1.0781028050364e-05,1.07810280504412e-05,0.0321683664750926,1.07810280504104e-05,1.0781028050408e-05,0.00828684517003992,1.07810280503013e-05,1.07810280504118e-05,0.00807402375275729,1.07810280503123e-05,0.0404944410207466,0.0700686643217966,1.07810280503051e-05,1.07810280503384e-05,1.07810280503518e-05,1.07810280503222e-05,0.0316556850252787,0.0160880549963262,1.07810280502909e-05,1.07810280503506e-05,0.0297555690993357,0.0506044093526185,1.07810280504078e-05,0.0366044443310149,1.07810280503869e-05,1.07810280503343e-05,0.325328343309598,0.035919260035542,0.0131799293287701,0.0214312689270184,1.07810280503271e-05,1.07810280503231e-05,0.0106259529669575,1.07810280503014e-05,0.0282066459893721,1.07810280504034e-05,1.07810280503813e-05,1.07810280503952e-05,0.0163340581086196,1.0781028050366e-05,1.07810280505006e-05,0.05887795459099,0.0282898474763783,1.07810280503016e-05,0.048502488504878,1.07810280502697e-05,"PastorAnderson_train14"
"PastorAnderson_94",1.6243628167667e-05,1.62436281676754e-05,0.0387802788252462,1.62436281676781e-05,1.62436281676887e-05,1.62436281677021e-05,0.175970722691666,0.0151152702614616,0.0283704311812345,0.0917790462613101,1.62436281676719e-05,1.62436281676799e-05,0.00792709487013326,1.62436281676736e-05,1.6243628167667e-05,1.62436281676727e-05,1.62436281676835e-05,1.62436281676667e-05,1.62436281676933e-05,1.62436281676617e-05,1.62436281677095e-05,1.62436281676423e-05,1.62436281676913e-05,1.62436281677317e-05,1.62436281677084e-05,0.0199608733160651,1.6243628167661e-05,0.271358836683376,0.0318526307236476,1.62436281676722e-05,1.62436281677549e-05,0.0707543596216629,0.0116381060449785,1.62436281676735e-05,1.62436281676739e-05,0.00702463077353235,1.62436281676907e-05,1.62436281676488e-05,1.62436281676871e-05,0.228866704503482,1.62436281677373e-05,1.62436281676513e-05,1.62436281676951e-05,1.62436281676583e-05,1.62436281676473e-05,1.62436281676903e-05,1.62436281677116e-05,1.62436281676742e-05,1.62436281677531e-05,1.62436281676535e-05,"PastorAnderson_train14"
"PastorAnderson_59",1.54460965449939e-05,0.108001423504902,1.54460965449279e-05,1.54460965449082e-05,0.11276661662905,1.54460965450135e-05,1.54460965448547e-05,1.5446096544939e-05,1.54460965449519e-05,1.54460965448599e-05,1.54460965449051e-05,1.54460965449361e-05,1.54460965450293e-05,1.54460965448947e-05,1.54460965449372e-05,1.5446096544886e-05,1.54460965448875e-05,1.54460965449318e-05,1.5446096544947e-05,1.54460965449266e-05,1.54460965449685e-05,1.54460965448998e-05,0.0377504445411031,1.5446096544968e-05,0.159940245232661,1.5446096544874e-05,1.54460965449214e-05,0.142595726688137,1.54460965448912e-05,1.54460965448681e-05,0.0331494558300339,1.54460965448988e-05,1.54460965449078e-05,1.54460965449311e-05,1.54460965448268e-05,1.54460965449246e-05,1.54460965449026e-05,1.54460965449481e-05,1.54460965449046e-05,0.0462345902963409,1.54460965448838e-05,1.54460965449057e-05,1.54460965450238e-05,1.54460965449342e-05,0.1494854902619,1.54460965449728e-05,0.20944271705753,1.54460965449088e-05,1.54460965448925e-05,1.54460965449415e-05,"PastorAnderson_train14"
"PastorAnderson_147",1.65058591127253e-05,0.195537877429225,1.65058591126353e-05,1.65058591126107e-05,0.0461276949038137,1.65058591126738e-05,0.0283430086617263,1.65058591126193e-05,1.65058591126268e-05,0.0611595342748967,1.6505859112615e-05,1.65058591126413e-05,1.65058591126724e-05,1.65058591125946e-05,1.65058591127131e-05,1.65058591126469e-05,1.65058591126864e-05,1.65058591126252e-05,1.65058591126564e-05,1.65058591126812e-05,1.65058591126874e-05,0.150490498934148,1.65058591126425e-05,1.65058591126999e-05,1.65058591126728e-05,0.083913649132393,1.65058591126613e-05,0.40603499942949,1.65058591125944e-05,1.65058591126754e-05,1.65058591127523e-05,1.65058591126351e-05,1.65058591126335e-05,1.65058591126058e-05,1.65058591126583e-05,1.65058591127157e-05,1.65058591126509e-05,1.65058591126656e-05,1.65058591126701e-05,1.6505859112625e-05,1.65058591127058e-05,1.65058591126887e-05,1.6505859112655e-05,1.65058591127034e-05,1.65058591126251e-05,1.65058591126732e-05,1.65058591126985e-05,1.6505859112659e-05,1.65058591126256e-05,0.0276994911515752,"PastorAnderson_train14"
"PastorAnderson_179",0.0164118899767121,1.41204680772435e-05,0.0285510199202423,1.4120468077185e-05,0.0278123780542323,1.41204680770968e-05,1.41204680772342e-05,1.41204680771254e-05,0.0336345778093725,0.0537651323778013,1.41204680771987e-05,1.41204680771521e-05,0.110343332472698,1.41204680771514e-05,0.0219762004652177,1.41204680771761e-05,1.41204680771639e-05,1.41204680772294e-05,1.41204680771671e-05,1.41204680771608e-05,1.41204680772006e-05,1.41204680772401e-05,1.41204680772256e-05,1.41204680771652e-05,1.41204680773844e-05,0.0514993247706449,1.41204680771821e-05,0.14050383152666,0.00974058911273618,1.41204680771863e-05,1.41204680772959e-05,1.41204680771289e-05,0.0365861032996405,1.41204680771791e-05,1.4120468077259e-05,1.41204680771543e-05,1.41204680771631e-05,1.41204680771955e-05,1.41204680771598e-05,0.0570875704479678,1.41204680771144e-05,1.41204680771718e-05,1.4120468077147e-05,1.4120468077221e-05,0.0279344162249447,0.043192872126891,0.305769524281759,0.00417353858420398,1.41204680772324e-05,0.0305517231017292,"PastorAnderson_train14"
"PastorAnderson_33",1.32083905286274e-05,0.0638685500202101,0.0715267144265176,1.32083905286513e-05,0.0269894801506459,1.32083905285225e-05,1.32083905286362e-05,1.32083905285827e-05,1.32083905285644e-05,1.32083905286172e-05,1.32083905285807e-05,1.32083905286149e-05,0.0796001679915491,1.32083905286819e-05,1.32083905286892e-05,0.0224949197860928,1.32083905286177e-05,1.32083905285656e-05,1.32083905285778e-05,1.32083905285742e-05,1.32083905285904e-05,0.201405372152343,1.32083905285936e-05,1.32083905287431e-05,1.32083905285859e-05,1.32083905286508e-05,1.32083905286351e-05,1.32083905286911e-05,0.0134461388066756,1.32083905286276e-05,0.259684347261879,1.32083905286274e-05,1.32083905286479e-05,1.32083905285638e-05,1.32083905284832e-05,1.3208390528549e-05,1.32083905285672e-05,1.32083905286211e-05,1.32083905286193e-05,0.0162985725314223,1.32083905285571e-05,1.32083905286464e-05,1.32083905286133e-05,1.32083905286449e-05,1.32083905285925e-05,1.32083905285971e-05,0.24415740125152,1.32083905285762e-05,1.32083905286473e-05,1.32083905285889e-05,"PastorAnderson_train14"
"PastorAnderson_175",0.0488244685826761,0.078419987988079,1.39348923332969e-05,1.3934892333219e-05,0.0869739361729269,0.0527510143061883,0.0502192582929556,1.39348923332156e-05,1.39348923332465e-05,0.0521815853638737,1.39348923332207e-05,1.39348923332047e-05,1.39348923333309e-05,1.39348923332125e-05,0.0104525888087993,1.39348923333044e-05,1.39348923332629e-05,1.39348923331714e-05,1.39348923331987e-05,1.39348923332383e-05,1.39348923332097e-05,1.39348923331953e-05,0.0252518361008104,1.39348923332096e-05,0.189031838800536,1.39348923333056e-05,1.39348923332247e-05,0.0890378726930087,1.39348923332475e-05,1.39348923332271e-05,0.0748980130755074,0.00734923214202028,0.0237306565033375,1.39348923332202e-05,1.39348923332388e-05,1.39348923331975e-05,1.39348923332765e-05,1.39348923331534e-05,1.39348923332039e-05,0.0254927416463917,1.39348923331783e-05,1.39348923332644e-05,1.39348923332396e-05,1.39348923332189e-05,0.0964974662237651,1.39348923332199e-05,0.0706865567886703,1.39348923331414e-05,0.0177410950634572,1.39348923331682e-05,"PastorAnderson_train15"
"PastorAnderson_47",1.50561731278613e-05,0.145661709165944,1.50561731279789e-05,1.50561731279198e-05,0.0505058173899061,0.183163400712291,1.50561731279696e-05,1.50561731279323e-05,1.5056173127933e-05,0.0148559463058838,1.50561731279172e-05,1.50561731279834e-05,0.0214308427208958,1.50561731279412e-05,1.50561731279943e-05,1.50561731279672e-05,0.0271045403108205,1.50561731278666e-05,1.50561731279169e-05,1.50561731278763e-05,1.50561731278788e-05,1.50561731280468e-05,1.50561731278401e-05,1.50561731279258e-05,0.180532283486365,1.50561731279776e-05,1.50561731278986e-05,0.116994970946153,1.50561731279273e-05,1.50561731278963e-05,0.0506951233194548,0.0219644112895234,1.5056173127951e-05,0.00900491621075456,1.50561731278169e-05,1.50561731279752e-05,1.50561731280037e-05,1.5056173127916e-05,1.50561731278861e-05,1.50561731279417e-05,1.50561731279592e-05,1.50561731278999e-05,0.0527788667075528,0.0248502336619298,1.50561731278951e-05,1.50561731277359e-05,0.0999149155399204,1.5056173127871e-05,1.50561731278812e-05,1.50561731279526e-05,"PastorAnderson_train15"
"PastorAnderson_118",1.38808400442698e-05,0.101024557822996,1.3880840044349e-05,1.38808400442853e-05,1.38808400443169e-05,1.38808400442596e-05,1.38808400443532e-05,0.0276507853919322,1.38808400443014e-05,0.0847549495520866,1.38808400442658e-05,1.38808400443014e-05,0.0398937316282045,1.38808400442622e-05,1.3880840044307e-05,0.0637648017010557,1.38808400443061e-05,1.3880840044324e-05,1.38808400441847e-05,1.38808400442824e-05,1.38808400443056e-05,1.38808400443311e-05,1.3880840044241e-05,1.38808400444408e-05,1.38808400443181e-05,1.38808400442803e-05,1.3880840044314e-05,0.145114043939411,1.38808400443427e-05,1.38808400442527e-05,0.0503928784218532,0.0153844098457918,0.205642928201837,1.38808400442446e-05,1.3880840044295e-05,1.38808400442931e-05,0.0241047006469803,1.3880840044309e-05,1.38808400443515e-05,1.38808400444233e-05,1.38808400442035e-05,1.38808400443417e-05,1.38808400442405e-05,0.0212009175729807,1.38808400442483e-05,1.38808400443149e-05,0.220543823353188,1.38808400442319e-05,1.38808400443025e-05,1.38808400442555e-05,"PastorAnderson_train15"
"PastorAnderson_14",1.51839416418839e-05,0.0703372439412065,1.51839416419345e-05,1.51839416419096e-05,1.51839416419223e-05,1.51839416420162e-05,1.51839416419609e-05,1.518394164194e-05,1.5183941641935e-05,1.51839416420875e-05,1.51839416419716e-05,0.00463175450791181,1.51839416418963e-05,1.51839416419446e-05,0.010947914816887,1.51839416419875e-05,1.51839416419944e-05,1.51839416419281e-05,1.51839416419803e-05,1.51839416419027e-05,1.51839416419707e-05,0.0209769269028249,1.51839416419492e-05,1.51839416419006e-05,0.0323680410806843,1.51839416419742e-05,1.51839416419345e-05,0.0831720984326796,0.0859029233989646,1.51839416418664e-05,0.198040509117976,0.0301614508420145,0.0803118636978556,1.51839416419375e-05,1.51839416419013e-05,1.51839416419265e-05,0.0487970550747229,1.51839416419887e-05,1.5183941641939e-05,1.51839416419991e-05,1.51839416419221e-05,1.51839416420086e-05,1.51839416418907e-05,1.5183941641867e-05,0.111855951109309,0.0131321567847221,0.174833163345813,1.5183941641928e-05,0.0339995089889612,1.51839416419028e-05,"PastorAnderson_train15"
"PastorAnderson_91",1.3577999440717e-05,0.0113410553988204,0.00994300641726653,1.35779994406882e-05,1.35779994407299e-05,1.3577999440691e-05,1.35779994407899e-05,1.35779994407445e-05,1.3577999440655e-05,1.35779994407345e-05,1.35779994407782e-05,1.35779994406881e-05,0.207605566475057,1.35779994407696e-05,1.3577999440709e-05,1.35779994406998e-05,1.35779994407295e-05,1.35779994406863e-05,1.35779994407091e-05,1.35779994407218e-05,1.35779994407165e-05,0.051978060344221,1.35779994407826e-05,1.35779994407004e-05,1.35779994407427e-05,1.35779994407476e-05,1.35779994406996e-05,1.35779994408692e-05,1.35779994407287e-05,1.35779994407009e-05,0.140642239375654,0.17564393476891,1.3577999440754e-05,1.35779994406788e-05,1.35779994407221e-05,1.35779994407241e-05,0.0185263626279698,1.35779994406895e-05,1.3577999440685e-05,0.0220415865588856,1.35779994406933e-05,1.35779994407329e-05,1.35779994407147e-05,1.35779994407216e-05,1.35779994407006e-05,1.35779994406825e-05,0.361721490056147,1.35779994406138e-05,1.35779994407308e-05,1.35779994406621e-05,"PastorAnderson_train15"
"PastorAnderson_73",1.08628440899556e-05,1.0862844090072e-05,1.08628440899833e-05,1.08628440899997e-05,1.08628440900531e-05,0.0452450051292029,1.08628440899438e-05,1.08628440899844e-05,1.08628440899337e-05,1.08628440899955e-05,1.08628440899845e-05,0.0103582242527179,1.08628440900301e-05,1.08628440899884e-05,0.1896586546072,1.08628440900874e-05,1.08628440899985e-05,0.0212651057347126,1.08628440900065e-05,1.08628440899237e-05,1.08628440900729e-05,1.0862844089956e-05,1.08628440899319e-05,1.08628440900453e-05,0.13180332470508,1.08628440900296e-05,1.08628440900218e-05,1.08628440899573e-05,1.08628440899819e-05,1.08628440899403e-05,0.108358471986307,0.0437233832794662,0.0184521491219579,1.08628440900186e-05,0.0716623757700692,1.08628440898607e-05,0.0124577085857212,1.08628440900301e-05,1.08628440899688e-05,1.0862844089981e-05,1.08628440899831e-05,1.08628440899821e-05,1.0862844089949e-05,1.08628440899284e-05,1.08628440900325e-05,0.304545170234806,0.0420576385173394,1.08628440899207e-05,1.08628440899902e-05,1.08628440900024e-05,"PastorAnderson_train15"
"PastorAnderson_142",1.26874144644485e-05,0.142666451244544,1.26874144644163e-05,1.26874144644275e-05,1.26874144644276e-05,1.26874144644643e-05,1.26874144644576e-05,1.26874144644996e-05,1.26874144644863e-05,1.26874144645354e-05,1.26874144645231e-05,1.26874144644721e-05,0.231228291311659,1.26874144644974e-05,1.26874144645373e-05,1.26874144645244e-05,1.2687414464488e-05,1.26874144644729e-05,1.26874144644921e-05,1.26874144644961e-05,1.26874144644536e-05,1.26874144645801e-05,1.2687414464453e-05,1.26874144645241e-05,1.26874144645559e-05,1.26874144644913e-05,1.2687414464398e-05,0.17606918575676,0.0326212068474707,1.26874144644581e-05,0.387487756846603,1.26874144644554e-05,1.26874144645436e-05,1.26874144644898e-05,1.26874144644741e-05,1.2687414464438e-05,1.26874144644471e-05,1.26874144646456e-05,1.26874144645232e-05,1.26874144644049e-05,1.2687414464472e-05,1.2687414464538e-05,1.26874144645575e-05,1.26874144645172e-05,1.26874144644424e-05,0.0293688617565252,1.26874144643772e-05,1.26874144644073e-05,1.26874144645093e-05,1.26874144644778e-05,"PastorAnderson_train15"
"PastorAnderson_38",0.0284086787317092,1.80798993293411e-05,1.80798993293404e-05,1.80798993293665e-05,1.80798993293119e-05,1.80798993293804e-05,1.80798993293371e-05,1.8079899329334e-05,1.80798993293437e-05,1.80798993293095e-05,1.80798993293492e-05,1.80798993293809e-05,0.0316372942014681,1.80798993293313e-05,1.80798993293244e-05,1.8079899329291e-05,1.80798993293638e-05,1.8079899329324e-05,1.80798993293552e-05,1.80798993293551e-05,1.80798993293096e-05,1.80798993293339e-05,1.80798993293094e-05,0.0651698908937207,0.373774246499502,0.0641518103719632,1.80798993293233e-05,0.103634643330873,0.0585733016193395,1.8079899329344e-05,1.80798993293132e-05,0.060053475337821,1.80798993293473e-05,1.80798993292216e-05,1.80798993293498e-05,1.80798993293175e-05,1.80798993293744e-05,1.80798993293495e-05,1.80798993293373e-05,0.00843833709751573,1.80798993293595e-05,1.80798993293415e-05,0.0593765213929891,1.80798993293444e-05,1.80798993292986e-05,1.8079899329249e-05,0.146076684449254,1.80798993294037e-05,1.80798993292278e-05,1.80798993293317e-05,"PastorAnderson_train15"
"PastorAnderson_53",1.71793932348863e-05,0.0814224010278347,1.7179393234825e-05,1.71793932348618e-05,1.71793932348716e-05,0.0782180197574277,1.71793932348765e-05,0.0213443112472988,1.71793932348373e-05,0.0372913392491188,1.71793932348684e-05,1.71793932348513e-05,0.0240160599936467,1.71793932348403e-05,1.71793932348361e-05,0.0360210350576041,1.71793932348857e-05,1.71793932349131e-05,1.71793932348363e-05,1.71793932348261e-05,1.71793932348613e-05,1.71793932348678e-05,1.71793932348028e-05,1.7179393234916e-05,0.0975869844117146,1.71793932348791e-05,1.71793932348922e-05,0.111120317190885,0.00624411281800347,1.71793932348523e-05,0.0911547793290234,1.71793932348344e-05,1.71793932348108e-05,1.71793932348216e-05,1.71793932348858e-05,1.71793932349008e-05,1.71793932348067e-05,1.71793932348535e-05,1.71793932348683e-05,1.71793932348413e-05,1.71793932348889e-05,1.71793932348949e-05,1.71793932349274e-05,1.71793932348475e-05,1.71793932347806e-05,1.71793932349396e-05,0.344933149013547,1.71793932348477e-05,1.71793932349093e-05,0.0699946739609709,"PastorAnderson_train15"
